date,area,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,reported_tests
10/02/2021,Sierra,County,3115,0,47,0,0,11,2087,0,48,1,45,0,0,5
11/02/2021,Sierra,County,3115,0,47,0,0,8,2095,0,48,0,45,0,0,6
12/02/2021,Sierra,County,3115,0,47,0,0,1,2096,0,48,0,45,0,0,22
13/02/2021,Sierra,County,3115,1,48,0,0,1,2097,0,48,2,47,0,0,35
14/02/2021,Sierra,County,3115,0,48,0,0,3,2100,0,48,0,47,0,0,4
15/02/2021,Sierra,County,3115,0,48,0,0,9,2109,0,48,0,47,0,0,5
16/02/2021,Sierra,County,3115,0,48,0,0,8,2117,0,48,0,47,0,0,0
17/02/2021,Sierra,County,3115,0,48,0,0,16,2133,1,49,0,47,0,0,3
18/02/2021,Sierra,County,3115,0,48,0,0,11,2144,0,49,0,47,0,0,2
19/02/2021,Sierra,County,3115,1,49,0,0,7,2151,0,49,0,47,0,0,9
20/02/2021,Sierra,County,3115,0,49,0,0,2,2153,1,50,0,47,0,0,26
21/02/2021,Sierra,County,3115,0,49,0,0,0,2153,0,50,0,47,0,0,
22/02/2021,Sierra,County,3115,0,49,0,0,16,2169,0,50,0,47,0,0,8
23/02/2021,Sierra,County,3115,0,49,0,0,7,2176,0,50,0,47,0,0,4
24/02/2021,Sierra,County,3115,0,49,0,0,15,2191,0,50,0,47,0,0,2
25/02/2021,Sierra,County,3115,0,49,0,0,8,2199,0,50,0,47,0,0,3
26/02/2021,Sierra,County,3115,0,49,0,0,5,2204,0,50,0,47,0,0,12
27/02/2021,Sierra,County,3115,0,49,0,0,3,2207,0,50,1,48,0,0,19
28/02/2021,Sierra,County,3115,0,49,0,0,4,2211,0,50,0,48,0,0,6
01/03/2021,Sierra,County,3115,0,49,0,0,19,2230,0,50,0,48,0,0,0
02/03/2021,Sierra,County,3115,0,49,0,0,4,2234,0,50,0,48,0,0,12
03/03/2021,Sierra,County,3115,0,49,0,0,8,2242,0,50,0,48,0,0,-1
04/03/2021,Sierra,County,3115,0,49,0,0,11,2253,1,51,0,48,0,0,3
05/03/2021,Sierra,County,3115,0,49,0,0,6,2259,0,51,0,48,0,0,14
06/03/2021,Sierra,County,3115,0,49,0,0,2,2261,0,51,0,48,0,0,10
07/03/2021,Sierra,County,3115,0,49,0,0,0,2261,0,51,0,48,0,0,10
08/03/2021,Sierra,County,3115,1,50,0,0,20,2281,0,51,0,48,0,0,-11
09/03/2021,Sierra,County,3115,0,50,0,0,9,2290,0,51,0,48,0,0,2
10/03/2021,Sierra,County,3115,0,50,0,0,4,2294,1,52,0,48,0,0,4
11/03/2021,Sierra,County,3115,0,50,0,0,9,2303,0,52,0,48,0,0,3
12/03/2021,Sierra,County,3115,0,50,0,0,3,2306,0,52,1,49,0,0,14
13/03/2021,Sierra,County,3115,0,50,0,0,3,2309,0,52,0,49,0,0,14
14/03/2021,Sierra,County,3115,1,51,0,0,3,2312,0,52,0,49,0,0,2
15/03/2021,Sierra,County,3115,0,51,0,0,16,2328,0,52,0,49,0,0,3
16/03/2021,Sierra,County,3115,0,51,0,0,6,2334,0,52,0,49,0,0,
17/03/2021,Sierra,County,3115,1,52,0,0,13,2347,1,53,0,49,0,0,3
18/03/2021,Sierra,County,3115,0,52,0,0,1,2348,0,53,0,49,0,0,3
19/03/2021,Sierra,County,3115,0,52,0,0,11,2359,1,54,0,49,0,0,11
20/03/2021,Sierra,County,3115,1,53,0,0,3,2362,1,55,1,50,0,0,15
21/03/2021,Sierra,County,3115,0,53,0,0,4,2366,0,55,0,50,0,0,2
22/03/2021,Sierra,County,3115,0,53,0,0,13,2379,0,55,0,50,0,0,2
23/03/2021,Sierra,County,3115,0,53,0,0,3,2382,0,55,0,50,0,0,12
24/03/2021,Sierra,County,3115,0,53,0,0,6,2388,0,55,0,50,0,0,1
25/03/2021,Sierra,County,3115,0,53,0,0,12,2400,0,55,0,50,0,0,3
26/03/2021,Sierra,County,3115,0,53,0,0,11,2411,0,55,0,50,0,0,
27/03/2021,Sierra,County,3115,0,53,0,0,1,2412,0,55,0,50,0,0,5
28/03/2021,Sierra,County,3115,0,53,0,0,2,2414,0,55,0,50,0,0,7
29/03/2021,Sierra,County,3115,0,53,0,0,16,2430,0,55,0,50,0,0,8
30/03/2021,Sierra,County,3115,0,53,0,0,3,2433,0,55,0,50,0,0,6
31/03/2021,Sierra,County,3115,0,53,0,0,6,2439,0,55,0,50,0,0,1
01/04/2021,Sierra,County,3115,0,53,0,0,11,2450,1,56,0,50,0,0,3
02/04/2021,Sierra,County,3115,0,53,0,0,3,2453,0,56,0,50,0,0,18
03/04/2021,Sierra,County,3115,0,53,0,0,6,2459,0,56,0,50,0,0,5
04/04/2021,Sierra,County,3115,0,53,0,0,1,2460,0,56,0,50,0,0,4
05/04/2021,Sierra,County,3115,0,53,0,0,9,2469,0,56,0,50,0,0,8
06/04/2021,Sierra,County,3115,0,53,0,0,11,2480,0,56,1,51,0,0,5
07/04/2021,Sierra,County,3115,0,53,0,0,11,2491,0,56,0,51,0,0,3
08/04/2021,Sierra,County,3115,0,53,0,0,6,2497,0,56,0,51,0,0,5
09/04/2021,Sierra,County,3115,0,53,0,0,5,2502,0,56,0,51,0,0,2
10/04/2021,Sierra,County,3115,0,53,0,0,3,2505,0,56,0,51,0,0,15
11/04/2021,Sierra,County,3115,0,53,0,0,0,2505,0,56,0,51,0,0,12
12/04/2021,Sierra,County,3115,0,53,0,0,19,2524,0,56,0,51,0,0,6
13/04/2021,Sierra,County,3115,0,53,0,0,5,2529,0,56,0,51,0,0,1
14/04/2021,Sierra,County,3115,0,53,0,0,7,2536,0,56,0,51,0,0,1
15/04/2021,Sierra,County,3115,0,53,0,0,4,2540,0,56,0,51,0,0,2
16/04/2021,Sierra,County,3115,0,53,0,0,4,2544,0,56,0,51,0,0,15
17/04/2021,Sierra,County,3115,0,53,0,0,3,2547,0,56,0,51,0,0,13
18/04/2021,Sierra,County,3115,0,53,0,0,2,2549,0,56,0,51,0,0,1
19/04/2021,Sierra,County,3115,0,53,0,0,15,2564,0,56,0,51,0,0,2
20/04/2021,Sierra,County,3115,0,53,0,0,12,2576,0,56,0,51,0,0,4
21/04/2021,Sierra,County,3115,0,53,0,0,12,2588,0,56,0,51,0,0,2
22/04/2021,Sierra,County,3115,0,53,0,0,8,2596,0,56,0,51,0,0,3
23/04/2021,Sierra,County,3115,0,53,0,0,6,2602,0,56,0,51,0,0,20
24/04/2021,Sierra,County,3115,0,53,0,0,1,2603,0,56,0,51,0,0,16
25/04/2021,Sierra,County,3115,0,53,0,0,2,2605,0,56,0,51,0,0,4
26/04/2021,Sierra,County,3115,0,53,0,0,17,2622,0,56,0,51,0,0,9
27/04/2021,Sierra,County,3115,1,54,0,0,7,2629,0,56,0,51,0,0,2
28/04/2021,Sierra,County,3115,0,54,0,0,9,2638,0,56,0,51,0,0,5
29/04/2021,Sierra,County,3115,0,54,0,0,7,2645,1,57,2,53,0,0,35
30/04/2021,Sierra,County,3115,0,54,0,0,11,2656,0,57,0,53,0,0,15
01/05/2021,Sierra,County,3115,0,54,0,0,1,2657,0,57,0,53,0,0,13
02/05/2021,Sierra,County,3115,0,54,0,0,2,2659,0,57,1,54,0,0,4
03/05/2021,Sierra,County,3115,0,54,0,0,19,2678,0,57,0,54,0,0,8
04/05/2021,Sierra,County,3115,0,54,0,0,7,2685,0,57,0,54,0,0,9
05/05/2021,Sierra,County,3115,0,54,0,0,17,2702,0,57,0,54,0,0,2
06/05/2021,Sierra,County,3115,0,54,0,0,3,2705,0,57,0,54,0,0,5
07/05/2021,Sierra,County,3115,0,54,0,0,3,2708,0,57,0,54,0,0,15
08/05/2021,Sierra,County,3115,0,54,0,0,2,2710,0,57,0,54,0,0,10
09/05/2021,Sierra,County,3115,0,54,0,0,1,2711,0,57,0,54,0,0,11
10/05/2021,Sierra,County,3115,0,54,0,0,18,2729,0,57,0,54,0,0,3
11/05/2021,Sierra,County,3115,0,54,0,0,11,2740,0,57,0,54,0,0,2
12/05/2021,Sierra,County,3115,0,54,0,0,13,2753,0,57,0,54,0,0,2
13/05/2021,Sierra,County,3115,0,54,0,0,8,2761,0,57,0,54,0,0,4
14/05/2021,Sierra,County,3115,0,54,0,0,4,2765,0,57,0,54,0,0,15
15/05/2021,Sierra,County,3115,0,54,0,0,3,2768,0,57,0,54,0,0,21
16/05/2021,Sierra,County,3115,0,54,0,0,1,2769,0,57,0,54,0,0,7
17/05/2021,Sierra,County,3115,0,54,0,0,13,2782,0,57,0,54,0,0,9
18/05/2021,Sierra,County,3115,0,54,0,0,6,2788,0,57,0,54,0,0,0
19/05/2021,Sierra,County,3115,0,54,0,0,9,2797,0,57,0,54,0,0,2
20/05/2021,Sierra,County,3115,0,54,0,0,6,2803,0,57,0,54,0,0,0
21/05/2021,Sierra,County,3115,0,54,0,0,7,2810,0,57,0,54,0,0,15
22/05/2021,Sierra,County,3115,0,54,0,0,0,2810,0,57,0,54,0,0,11
23/05/2021,Sierra,County,3115,0,54,0,0,2,2812,0,57,0,54,0,0,5
24/05/2021,Sierra,County,3115,0,54,0,0,11,2823,0,57,0,54,0,0,3
25/05/2021,Sierra,County,3115,0,54,0,0,2,2825,0,57,0,54,0,0,5
26/05/2021,Sierra,County,3115,1,55,0,0,8,2833,1,58,0,54,0,0,2
27/05/2021,Sierra,County,3115,0,55,0,0,11,2844,0,58,0,54,0,0,0
28/05/2021,Sierra,County,3115,0,55,0,0,8,2852,0,58,0,54,0,0,7
29/05/2021,Sierra,County,3115,0,55,0,0,2,2854,0,58,1,55,0,0,12
30/05/2021,Sierra,County,3115,0,55,0,0,1,2855,0,58,0,55,0,0,2
31/05/2021,Sierra,County,3115,0,55,0,0,2,2857,0,58,0,55,0,0,13
01/06/2021,Sierra,County,3115,0,55,0,0,20,2877,0,58,0,55,0,0,6
02/06/2021,Sierra,County,3115,0,55,0,0,12,2889,0,58,0,55,0,0,0
03/06/2021,Sierra,County,3115,0,55,0,0,8,2897,0,58,0,55,0,0,0
04/06/2021,Sierra,County,3115,0,55,0,0,6,2903,0,58,0,55,0,0,7
05/06/2021,Sierra,County,3115,0,55,0,0,1,2904,0,58,0,55,0,0,22
06/06/2021,Sierra,County,3115,0,55,0,0,2,2906,0,58,0,55,0,0,2
07/06/2021,Sierra,County,3115,0,55,0,0,12,2918,0,58,0,55,0,0,8
08/06/2021,Sierra,County,3115,0,55,0,0,5,2923,0,58,0,55,0,0,11
09/06/2021,Sierra,County,3115,0,55,0,0,5,2928,0,58,0,55,0,0,1
10/06/2021,Sierra,County,3115,1,56,0,0,8,2936,0,58,0,55,0,0,4
11/06/2021,Sierra,County,3115,1,57,0,0,4,2940,0,58,0,55,0,0,14
12/06/2021,Sierra,County,3115,0,57,0,0,2,2942,0,58,0,55,0,0,5
13/06/2021,Sierra,County,3115,0,57,0,0,3,2945,0,58,0,55,0,0,8
14/06/2021,Sierra,County,3115,0,57,0,0,14,2959,1,59,0,55,0,0,1
15/06/2021,Sierra,County,3115,1,58,0,0,7,2966,2,61,0,55,0,0,1
16/06/2021,Sierra,County,3115,1,59,0,0,6,2972,0,61,1,56,0,0,6
17/06/2021,Sierra,County,3115,0,59,0,0,6,2978,0,61,0,56,0,0,5
18/06/2021,Sierra,County,3115,0,59,0,0,5,2983,0,61,1,57,0,0,13
19/06/2021,Sierra,County,3115,1,60,0,0,1,2984,0,61,0,57,0,0,11
20/06/2021,Sierra,County,3115,0,60,0,0,1,2985,0,61,0,57,0,0,4
21/06/2021,Sierra,County,3115,0,60,0,0,15,3000,2,63,0,57,0,0,0
22/06/2021,Sierra,County,3115,0,60,0,0,5,3005,1,64,0,57,0,0,1
23/06/2021,Sierra,County,3115,1,61,0,0,8,3013,0,64,0,57,0,0,3
24/06/2021,Sierra,County,3115,0,61,0,0,6,3019,0,64,1,58,0,0,9
25/06/2021,Sierra,County,3115,0,61,0,0,7,3026,0,64,0,58,0,0,10
26/06/2021,Sierra,County,3115,0,61,0,0,1,3027,0,64,0,58,0,0,11
27/06/2021,Sierra,County,3115,0,61,0,0,3,3030,1,65,0,58,0,0,7
28/06/2021,Sierra,County,3115,0,61,0,0,13,3043,0,65,0,58,0,0,1
29/06/2021,Sierra,County,3115,0,61,0,0,8,3051,1,66,1,59,0,0,5
30/06/2021,Sierra,County,3115,0,61,0,0,9,3060,0,66,1,60,0,0,7
01/07/2021,Sierra,County,3115,0,61,0,0,4,3064,0,66,0,60,0,0,1
02/07/2021,Sierra,County,3115,0,61,0,0,4,3068,0,66,0,60,0,0,
03/07/2021,Sierra,County,3115,1,62,0,0,0,3068,0,66,0,60,0,0,
04/07/2021,Sierra,County,3115,0,62,0,0,2,3070,0,66,0,60,0,0,
05/07/2021,Sierra,County,3115,1,63,0,0,4,3074,0,66,0,60,0,0,30
06/07/2021,Sierra,County,3115,0,63,0,0,7,3081,0,66,0,60,0,0,3
07/07/2021,Sierra,County,3115,1,64,0,0,12,3093,1,67,0,60,0,0,0
08/07/2021,Sierra,County,3115,0,64,0,0,10,3103,0,67,1,61,0,0,10
09/07/2021,Sierra,County,3115,0,64,0,0,3,3106,0,67,0,61,0,0,
10/07/2021,Sierra,County,3115,0,64,0,0,2,3108,0,67,0,61,0,0,
11/07/2021,Sierra,County,3115,0,64,0,0,1,3109,0,67,1,62,0,0,
12/07/2021,Sierra,County,3115,0,64,0,0,9,3118,0,67,0,62,0,0,4
13/07/2021,Sierra,County,3115,0,64,0,0,8,3126,0,67,0,62,0,0,2
14/07/2021,Sierra,County,3115,0,64,0,0,21,3147,2,69,0,62,0,0,9
15/07/2021,Sierra,County,3115,0,64,0,0,11,3158,0,69,0,62,0,0,3
16/07/2021,Sierra,County,3115,0,64,0,0,4,3162,0,69,0,62,0,0,
17/07/2021,Sierra,County,3115,0,64,0,0,0,3162,0,69,0,62,0,0,
18/07/2021,Sierra,County,3115,0,64,0,0,3,3165,0,69,2,64,0,0,43
19/07/2021,Sierra,County,3115,0,64,0,0,8,3173,0,69,0,64,0,0,0
20/07/2021,Sierra,County,3115,1,65,0,0,4,3177,0,69,0,64,0,0,5
21/07/2021,Sierra,County,3115,0,65,0,0,16,3193,0,69,0,64,0,0,3
22/07/2021,Sierra,County,3115,0,65,0,0,11,3204,1,70,0,64,0,0,3
23/07/2021,Sierra,County,3115,2,67,0,0,7,3211,0,70,0,64,0,0,
24/07/2021,Sierra,County,3115,0,67,0,0,2,3213,0,70,0,64,0,0,
25/07/2021,Sierra,County,3115,1,68,0,0,6,3219,2,72,1,65,0,0,33
26/07/2021,Sierra,County,3115,0,68,0,0,9,3228,0,72,0,65,0,0,8
27/07/2021,Sierra,County,3115,1,69,0,0,11,3239,0,72,0,65,0,0,3
28/07/2021,Sierra,County,3115,0,69,0,0,13,3252,1,73,2,67,0,0,5
29/07/2021,Sierra,County,3115,4,73,0,0,11,3263,0,73,1,68,0,0,10
30/07/2021,Sierra,County,3115,0,73,0,0,9,3272,3,76,0,68,0,0,
31/07/2021,Sierra,County,3115,1,74,0,0,2,3274,0,76,0,68,0,0,
01/08/2021,Sierra,County,3115,0,74,0,0,6,3280,0,76,3,71,0,0,36
02/08/2021,Sierra,County,3115,2,76,0,0,18,3298,2,78,0,71,0,0,2
03/08/2021,Sierra,County,3115,0,76,0,0,10,3308,0,78,1,72,0,0,10
04/08/2021,Sierra,County,3115,0,76,0,0,19,3327,1,79,1,73,0,0,14
05/08/2021,Sierra,County,3115,0,76,0,0,9,3336,0,79,0,73,0,0,4
06/08/2021,Sierra,County,3115,5,81,0,0,7,3343,1,80,0,73,0,0,4
07/08/2021,Sierra,County,3115,0,81,0,0,4,3347,0,80,1,74,0,0,18
08/08/2021,Sierra,County,3115,0,81,0,0,3,3350,1,81,0,74,0,0,15
09/08/2021,Sierra,County,3115,0,81,0,0,18,3368,4,85,1,75,0,0,9
10/08/2021,Sierra,County,3115,1,82,0,0,23,3391,3,88,1,76,0,0,11
11/08/2021,Sierra,County,3115,0,82,0,0,12,3403,0,88,5,81,0,0,10
12/08/2021,Sierra,County,3115,1,83,0,0,20,3423,1,89,0,81,0,0,4
13/08/2021,Sierra,County,3115,0,83,0,0,9,3432,0,89,0,81,0,0,16
14/08/2021,Sierra,County,3115,1,84,0,0,3,3435,1,90,0,81,0,0,17
15/08/2021,Sierra,County,3115,0,84,0,0,3,3438,0,90,1,82,0,0,13
16/08/2021,Sierra,County,3115,1,85,0,0,18,3456,1,91,0,82,0,0,5
17/08/2021,Sierra,County,3115,3,88,0,0,14,3470,2,93,0,82,0,0,3
18/08/2021,Sierra,County,3115,1,89,0,0,26,3496,0,93,1,83,0,0,22
19/08/2021,Sierra,County,3115,1,90,0,0,14,3510,3,96,0,83,0,0,11
20/08/2021,Sierra,County,3115,4,94,0,0,12,3522,3,99,0,83,0,0,6
21/08/2021,Sierra,County,3115,2,96,0,0,4,3526,2,101,2,85,0,0,17
22/08/2021,Sierra,County,3115,5,101,0,0,1,3527,0,101,2,87,0,0,23
23/08/2021,Sierra,County,3115,0,101,0,0,19,3546,1,102,3,90,0,0,18
24/08/2021,Sierra,County,3115,0,101,0,0,16,3562,3,105,0,90,0,0,4
25/08/2021,Sierra,County,3115,2,103,0,0,32,3594,2,107,0,90,0,0,6
26/08/2021,Sierra,County,3115,3,106,0,0,23,3617,1,108,0,90,0,0,7
27/08/2021,Sierra,County,3115,2,108,0,0,6,3623,0,108,1,91,0,0,17
28/08/2021,Sierra,County,3115,1,109,0,0,1,3624,0,108,0,91,0,0,10
29/08/2021,Sierra,County,3115,4,113,0,0,3,3627,0,108,0,91,0,0,3
30/08/2021,Sierra,County,3115,2,115,0,0,25,3652,6,114,0,91,0,0,13
31/08/2021,Sierra,County,3115,2,117,0,0,14,3666,3,117,4,95,0,0,47
01/09/2021,Sierra,County,3115,3,120,0,0,35,3701,5,122,3,98,0,0,8
02/09/2021,Sierra,County,3115,1,121,0,0,25,3726,4,126,7,105,0,0,16
03/09/2021,Sierra,County,3115,0,121,0,0,6,3732,0,126,0,105,0,0,22
04/09/2021,Sierra,County,3115,2,123,0,0,2,3734,0,126,3,108,0,0,14
05/09/2021,Sierra,County,3115,2,125,0,0,3,3737,2,128,1,109,0,0,15
06/09/2021,Sierra,County,3115,1,126,0,0,7,3744,0,128,0,109,0,0,9
07/09/2021,Sierra,County,3115,0,126,0,0,33,3777,5,133,2,111,0,0,23
08/09/2021,Sierra,County,3115,0,126,0,0,33,3810,2,135,2,113,0,0,9
09/09/2021,Sierra,County,3115,0,126,0,0,23,3833,0,135,2,115,0,0,17
10/09/2021,Sierra,County,3115,0,126,0,0,7,3840,0,135,2,117,0,0,11
11/09/2021,Sierra,County,3115,0,126,0,0,3,3843,0,135,6,123,0,0,12
12/09/2021,Sierra,County,3115,0,126,0,0,3,3846,0,135,0,123,0,0,31
13/09/2021,Sierra,County,3115,0,126,0,0,23,3869,0,135,0,123,0,0,23
14/09/2021,Sierra,County,3115,0,126,0,0,15,3884,0,135,0,123,0,0,4
15/09/2021,Sierra,County,3115,0,126,0,0,19,3903,0,135,0,123,0,0,11
16/09/2021,Sierra,County,3115,0,126,0,0,16,3919,0,135,0,123,0,0,17
17/09/2021,Sierra,County,3115,0,126,0,0,5,3924,0,135,1,124,0,0,14
18/09/2021,Sierra,County,3115,0,126,0,0,1,3925,0,135,1,125,0,0,16
19/09/2021,Sierra,County,3115,1,127,0,0,1,3926,0,135,1,126,0,0,15
20/09/2021,Sierra,County,3115,1,128,0,0,16,3942,0,135,0,126,0,0,1
21/09/2021,Sierra,County,3115,2,130,0,0,14,3956,1,136,1,127,0,0,11
22/09/2021,Sierra,County,3115,0,130,0,0,24,3980,3,139,0,127,0,0,15
23/09/2021,Sierra,County,3115,0,130,0,0,9,3989,0,139,0,127,0,0,5
24/09/2021,Sierra,County,3115,0,130,0,0,5,3994,0,139,0,127,0,0,
25/09/2021,Sierra,County,3115,1,131,0,0,0,3994,0,139,0,127,0,0,
26/09/2021,Sierra,County,3115,1,132,0,0,1,3995,0,139,1,128,0,0,29
27/09/2021,Sierra,County,3115,0,132,0,0,25,4020,1,140,0,128,0,0,9
28/09/2021,Sierra,County,3115,0,132,0,0,9,4029,2,142,2,130,0,0,18
29/09/2021,Sierra,County,3115,0,132,0,0,22,4051,0,142,0,130,0,0,8
30/09/2021,Sierra,County,3115,4,136,0,0,7,4058,4,146,1,131,0,0,12
01/10/2021,Sierra,County,3115,0,136,0,0,0,4058,0,146,0,131,0,0,
02/10/2021,Sierra,County,3115,0,136,0,0,0,4058,0,146,0,131,0,0,
03/10/2021,Sierra,County,3115,0,136,0,0,,4058,,146,5,136,0,0,43
,Sierra,County,3115,0,136,0,0,2,4060,0,146,0,136,0,0,
01/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
02/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
03/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
04/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
05/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
06/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
07/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
08/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
09/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
10/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
11/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
12/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
13/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
14/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
15/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
16/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
17/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
18/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
19/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
20/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
21/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
22/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
23/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
24/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
25/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
26/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
27/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
28/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
29/02/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
01/03/2020,Siskiyou,County,43956,0,0,0,0,0,0,0,0,0,0,0,0,
02/03/2020,Siskiyou,County,43956,0,0,0,0,2,2,0,0,0,0,0,0,
03/03/2020,Siskiyou,County,43956,0,0,0,0,0,2,0,0,0,0,0,0,
04/03/2020,Siskiyou,County,43956,0,0,0,0,0,2,0,0,0,0,0,0,
05/03/2020,Siskiyou,County,43956,0,0,0,0,0,2,0,0,0,0,0,0,
06/03/2020,Siskiyou,County,43956,0,0,0,0,0,2,0,0,0,0,0,0,
07/03/2020,Siskiyou,County,43956,0,0,0,0,0,2,0,0,0,0,0,0,
08/03/2020,Siskiyou,County,43956,0,0,0,0,0,2,0,0,0,0,0,0,
09/03/2020,Siskiyou,County,43956,0,0,0,0,0,2,0,0,0,0,0,0,
10/03/2020,Siskiyou,County,43956,0,0,0,0,1,3,0,0,0,0,0,0,
11/03/2020,Siskiyou,County,43956,0,0,0,0,0,3,0,0,0,0,0,0,
12/03/2020,Siskiyou,County,43956,0,0,0,0,0,3,0,0,0,0,0,0,
13/03/2020,Siskiyou,County,43956,0,0,0,0,4,7,0,0,0,0,0,0,
14/03/2020,Siskiyou,County,43956,1,1,0,0,2,9,0,0,0,0,0,0,
15/03/2020,Siskiyou,County,43956,1,2,0,0,4,13,0,0,0,0,0,0,
16/03/2020,Siskiyou,County,43956,0,2,0,0,2,15,0,0,0,0,0,0,
17/03/2020,Siskiyou,County,43956,1,3,0,0,9,24,0,0,0,0,0,0,
18/03/2020,Siskiyou,County,43956,0,3,0,0,7,31,0,0,0,0,0,0,
19/03/2020,Siskiyou,County,43956,0,3,0,0,8,39,0,0,0,0,0,0,
20/03/2020,Siskiyou,County,43956,1,4,0,0,12,51,6,6,0,0,0,0,
21/03/2020,Siskiyou,County,43956,0,4,0,0,4,55,0,6,0,0,0,0,
22/03/2020,Siskiyou,County,43956,0,4,0,0,8,63,3,9,2,2,0,0,
23/03/2020,Siskiyou,County,43956,0,4,0,0,10,73,0,9,0,2,0,0,
24/03/2020,Siskiyou,County,43956,0,4,0,0,15,88,0,9,0,2,0,0,
25/03/2020,Siskiyou,County,43956,0,4,0,0,9,97,0,9,0,2,0,0,
26/03/2020,Siskiyou,County,43956,0,4,0,0,13,110,0,9,0,2,0,0,
27/03/2020,Siskiyou,County,43956,0,4,0,0,12,122,0,9,0,2,0,0,
28/03/2020,Siskiyou,County,43956,0,4,0,0,6,128,0,9,2,4,0,0,
29/03/2020,Siskiyou,County,43956,0,4,0,0,2,130,0,9,-2,2,0,0,
30/03/2020,Siskiyou,County,43956,0,4,0,0,10,140,0,9,0,2,0,0,
31/03/2020,Siskiyou,County,43956,0,4,0,0,19,159,0,9,1,3,0,0,
01/04/2020,Siskiyou,County,43956,0,4,0,0,10,169,0,9,0,3,0,0,
02/04/2020,Siskiyou,County,43956,0,4,0,0,6,175,0,9,0,3,0,0,
03/04/2020,Siskiyou,County,43956,0,4,0,0,8,183,1,10,0,3,0,0,
04/04/2020,Siskiyou,County,43956,0,4,0,0,7,190,0,10,0,3,0,0,
05/04/2020,Siskiyou,County,43956,0,4,0,0,2,192,0,10,0,3,0,0,
06/04/2020,Siskiyou,County,43956,0,4,0,0,8,200,0,10,1,4,0,0,
07/04/2020,Siskiyou,County,43956,1,5,0,0,15,215,1,11,0,4,0,0,
08/04/2020,Siskiyou,County,43956,0,5,0,0,16,231,0,11,0,4,0,0,
09/04/2020,Siskiyou,County,43956,0,5,0,0,9,240,0,11,0,4,0,0,
10/04/2020,Siskiyou,County,43956,0,5,0,0,14,254,0,11,1,5,0,0,
11/04/2020,Siskiyou,County,43956,0,5,0,0,4,258,0,11,0,5,0,0,
12/04/2020,Siskiyou,County,43956,0,5,0,0,13,271,0,11,0,5,0,0,
13/04/2020,Siskiyou,County,43956,0,5,0,0,6,277,0,11,0,5,0,0,
14/04/2020,Siskiyou,County,43956,0,5,0,0,13,290,0,11,0,5,0,0,
15/04/2020,Siskiyou,County,43956,0,5,0,0,5,295,0,11,0,5,0,0,
16/04/2020,Siskiyou,County,43956,0,5,0,0,10,305,0,11,0,5,0,0,
17/04/2020,Siskiyou,County,43956,0,5,0,0,15,320,0,11,0,5,0,0,
18/04/2020,Siskiyou,County,43956,0,5,0,0,5,325,0,11,0,5,0,0,
19/04/2020,Siskiyou,County,43956,0,5,0,0,4,329,0,11,0,5,0,0,
